Dates,onstreaminject_HRS,BORE_WI_VOL,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P in percentage,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
24/09/2009,24,7109,24,279.685,107.345,218.90599999999998,29.244,52.34248,60.778,88.976,27.831999999999997,2329,333877,2963
25/09/2009,24,7060,24,280.153,107.337,218.77599999999998,29.14,51.92502,61.378,88.524,28.322,2314,332298,2957
26/09/2009,24,5656,24,280.642,107.32700000000001,218.888,29.142,51.38472,61.754,88.661,28.713,2313,327536,2953
27/09/2009,24,7023,24,280.60900000000004,107.31700000000001,218.827,28.999000000000002,51.19494,61.782,88.985,28.748,2284,328557,2857
28/09/2009,24,6262,24,280.725,107.315,219.016,29.008000000000003,51.25849,61.708999999999996,89.15899999999999,28.7,2282,326332,2863
29/09/2009,24,6929,24,280.677,107.31200000000001,218.77700000000002,28.799,51.31335,61.9,88.419,28.891,2278,327249,2863
30/09/2009,24,6720,24,280.894,107.31299999999999,218.96400000000003,28.838,51.31863,61.93,88.073,28.925,2272,326716,2868
01/10/2009,24,6874,24,281.086,107.31200000000001,219.25799999999998,28.901,51.32499,61.828,87.905,28.811,2267,325921,2839
02/10/2009,24,7019,24,281.291,107.31200000000001,219.707,29.031999999999996,51.28368,61.583999999999996,89.26899999999999,28.558000000000003,2263,324542,2863
03/10/2009,24,6648,24,281.353,107.31,219.47799999999998,28.871,51.29269,61.876000000000005,88.265,28.862,2255,324253,2874
04/10/2009,24,6371,24,281.1,107.311,219.576,28.859,51.6851,61.523999999999994,88.181,28.613000000000003,2257,325299,2899
05/10/2009,24,5391,24,273.163,107.432,221.945,26.971,67.6773,51.218,89.13,18.422,2575,377099,3483
06/10/2009,24,6210,24,271.796,107.45,222.297,25.595,71.93079,49.498999999999995,89,16.643,2607,378888,3443
07/10/2009,24,6401,24,271.589,107.459,222.967,25.781999999999996,73.82106,48.622,89.176,15.72,2618,380188,3441
08/10/2009,24,6313,24,271.601,107.463,223.702,26.105,75.34669,47.898999999999994,90.506,15.004000000000001,2626,385272,3508
09/10/2009,24,6222,24,271.634,107.46700000000001,223.873,26.183000000000003,76.92699,47.762,89.155,14.878,2545,371625,3438
10/10/2009,24,6714,24,271.79400000000004,107.46799999999999,224.452,26.316,77.92248000000001,47.341,88.87899999999999,14.440999999999999,2553,372444,3493
11/10/2009,24,6892,24,271.949,107.469,224.886,26.551,78.83273,47.063,89.72,14.165999999999999,2555,372722,3545
12/10/2009,23.5,5834,22.33,278.155,107.402,225.67,23.893,67.48127,52.485,87.36,19.954,1939,286799,2751
13/10/2009,24,6169,24,272.995,107.488,226.128,26.881,78.43737,46.867,89.23700000000001,14.087,2424,354358,3558
14/10/2009,24,6483,24,276.106,107.441,225.518,27.096,71.05453,50.588,90.439,17.687,2270,329874,3253
15/10/2009,24,6508,24,282.699,107.325,224.03400000000002,25.704,51.124759999999995,58.663999999999994,89.634,25.73,1826,263292,2538
16/10/2009,24,6421,24,282.645,107.31700000000001,223.725,25.555,51.221709999999995,58.92,89.197,25.974,1828,262934,2565
17/10/2009,24,6300,24,282.561,107.31299999999999,223.385,25.345,51.3302,59.176,87.131,26.24,1826,263353,2333
18/10/2009,24,6117,24,282.582,107.30799999999999,223.25599999999997,25.094,51.235240000000005,59.327,87.757,26.391,1823,263099,2446
19/10/2009,24,6021,24,282.612,107.304,223.257,25.144000000000002,51.22063,59.355,88.07700000000001,26.436,1815,262075,2446
20/10/2009,24,6493,24,282.684,107.29899999999999,223.31599999999997,25.179000000000002,51.183859999999996,59.368,88.322,26.443,1807,260714,1901
21/10/2009,24,6420,24,282.694,107.295,223.416,25.368000000000002,51.19876,59.278,88.999,26.331,1802,259493,2788
22/10/2009,24,6571,24,282.565,107.292,223.243,25.374000000000002,51.30265,59.321999999999996,88.56,26.388,1802,259638,3022
23/10/2009,24,6602,24,282.613,107.288,223.28799999999998,25.445999999999998,51.156690000000005,59.325,88.125,26.378,1793,258421,3033
24/10/2009,24,6524,24,282.64799999999997,107.28299999999999,223.421,25.22,51.13662,59.226000000000006,89.63600000000001,26.296,1784,257663,3060
25/10/2009,24,6506,24,282.652,107.281,223.445,25.255,51.13623,59.207,89.74799999999999,26.275,1863,269011,3224
26/10/2009,24,6623,24,282.653,107.279,223.415,25.48,51.214490000000005,59.239,89.788,26.295,1865,269480,3238
27/10/2009,24,6622,24,282.72,107.279,223.354,25.41,51.26635,59.36600000000001,89.574,26.44,1865,269234,3248
28/10/2009,24,6553,24,282.82,107.27600000000001,223.608,23.94,51.264070000000004,59.211999999999996,90.00299999999999,26.26,1857,268110,3251
29/10/2009,24,6498,24,282.784,107.274,223.43900000000002,25.133000000000003,51.2658,59.345,89.28299999999999,26.396,1860,268868,3257
30/10/2009,24,6425,24,282.834,107.272,223.669,25.31,51.26175,59.165,90.057,26.229,1857,268279,3259
31/10/2009,24,6395,24,282.869,107.271,223.68900000000002,25.121,51.31552,59.18,89.90899999999999,26.226999999999997,1854,268151,3262
01/11/2009,24,6354,24,283.07599999999996,107.266,223.62599999999998,24.92,51.02336,59.45,89.506,26.506,1846,266477,3246
02/11/2009,24,6438,24,283.154,107.26299999999999,223.581,25.068,50.9811,59.573,88.824,26.646,1843,266266,3249
03/11/2009,24,6427,24,283.22700000000003,107.26100000000001,223.68599999999998,25.174,50.9903,59.541000000000004,89.73899999999999,26.608,1840,265815,3257
04/11/2009,24,6375,24,283.112,107.26100000000001,223.38299999999998,25.083000000000002,51.039609999999996,59.729,90.242,26.803,1846,266544,3260
05/11/2009,24,6418,24,283.032,107.26,223.14700000000002,25.116,51.06005,59.885,89.80799999999999,26.945,1843,266023,3277
06/11/2009,24,6415,24,283.066,107.259,223.287,25.24,51.092240000000004,59.778999999999996,90.411,26.83,1841,266084,3273
07/11/2009,21.83,5703,22.17,284.694,107.25,224.541,23.54,47.342009999999995,60.153,87.69,27.314,1572,229109,3015
08/11/2009,24,6671,24,282.694,107.288,224.2,25.930999999999997,50.957440000000005,58.494,89.958,25.676,1796,260244,3439
09/11/2009,22,6092,22.5,286.846,107.238,225.169,22.495,44.771679999999996,61.677,86.064,29.155,1498,218786,2881
10/11/2009,24,6437,24,282.881,107.287,224.563,25.658,50.91261,58.318000000000005,90.103,25.965,1801,261017,3453
11/11/2009,24,6826,24,282.87,107.28299999999999,224.308,25.87,51.02319,58.562,90.22,26.194000000000003,1813,262578,3457
12/11/2009,24,6712,24,282.976,107.279,224.207,25.736,51.05299,58.77,89.977,26.391,1820,262941,3363
13/11/2009,24,6596,24,283.009,107.277,224.33900000000003,25.713,51.074090000000005,58.67,90.086,26.278000000000002,1821,262699,3375
14/11/2009,24,6523,24,282.992,107.274,224.165,25.506999999999998,51.18385,58.827,89.865,26.441,1819,263281,3382
15/11/2009,24,6447,24,282.947,107.272,224.38400000000001,25.246,51.26246,58.56399999999999,90.191,26.171999999999997,1820,263654,3394
16/11/2009,24,6449,24,282.95099999999996,107.26899999999999,224.44299999999998,25.43,51.30891,58.508,90.51100000000001,26.122,1821,263027,3391
17/11/2009,24,6279,23.09,283.453,107.265,224.365,25.26,49.59304,59.088,90.316,26.823,1729,248262,3193
18/11/2009,1.76,0,11.545,298.66700000000003,106.2895,267.9855,12.63,24.79652,30.6815,54.1575,15.1395,864.5,124131,1596.5
19/11/2009,0,0,0,313.881,105.314,311.606,0,0,2.275,17.999000000000002,3.4560000000000004,0,0,0
20/11/2009,0,0,0,313.91333330000003,105.08200000000001,311.0653333,0,0,2.8483333330000002,16.883,2.56,0,0,0
21/11/2009,0,0,0,313.9456667,104.85,310.5246667,0,0,3.4216666669999998,15.767000000000001,1.6640000000000001,0,0,0
22/11/2009,0,0,0,313.978,104.618,309.98400000000004,0,0,3.995,14.651,0.768,0,0,0
23/11/2009,0,0,0,316.056,104.58,312.029,0,0,4.0280000000000005,15.533,0.851,0,0,0
24/11/2009,0,0,0,317.672,104.537,314.134,0.026000000000000002,0,3.5380000000000003,15.245,0.8009999999999999,0,0,0
25/11/2009,0,0,0,317.70099999999996,104.479,314.025,0,0,3.677,14.407,0.9840000000000001,0,0,0
26/11/2009,0,0,0,317.655,104.4305,314.0745,0,0,3.5810000000000004,13.8545,0.9390000000000001,0,0,0
27/11/2009,0,0,0,317.60900000000004,104.382,314.124,0,0,3.485,13.302,0.894,0,0,0
28/11/2009,0,0,0,317.567,104.336,314.119,0,0,3.448,13.095,1.328,0,0,0
29/11/2009,0,0,0,317.531,104.29,314.409,0,0,3.122,13.130999999999998,2.8989999999999996,0,0,0
30/11/2009,0,0,0.18,314.778,104.17,212.59099999999998,0,5.7452,102.18700000000001,13.262,82.57700000000001,0,535,0
01/12/2009,16.34,4151,23.5,301.52,106.838,217.13299999999998,2.494,30.08677,84.38799999999999,68.719,52.757,1070,155881,2078
02/12/2009,24,4115,24,299.948,106.941,215.074,11.324000000000002,32.736090000000004,84.875,80.62899999999999,52.333999999999996,1242,174132,1690
03/12/2009,22.33,3996,24,301.908,106.904,214.74200000000002,12.581,29.395640000000004,87.166,78.56,54.626000000000005,1126,155892,1610
04/12/2009,18.33,3919,20.42,302.647,106.861,215.63400000000001,10.716,26.87418,87.01299999999999,73.082,54.641000000000005,983,139681,2113
05/12/2009,24,5959,24,286.79,107.15299999999999,216.662,21.826,45.57076,70.12899999999999,87.02,37.842,1940,358601,2660
06/12/2009,24,5875,24,284.17400000000004,107.209,217.81400000000002,25.093000000000004,47.717040000000004,66.36,88.26100000000001,33.915,2007,296793,2820
07/12/2009,24,5717,24,282.115,107.249,219.12,26.747,49.73757,62.995,88.87299999999999,30.396,2081,308176,3009
08/12/2009,24,5979,24,281.692,107.259,219.89,27.489,50.54958,61.801,88.594,29.199,2071,307855,3261
09/12/2009,24,5978,24,281.76599999999996,107.26100000000001,220.378,27.773000000000003,50.79977,61.388999999999996,87.876,28.451999999999998,2041,292789,3188
10/12/2009,24,5814,24,281.9,107.259,220.675,27.826,50.804629999999996,61.225,85.98299999999999,28.159000000000002,2037,303912,3472
11/12/2009,24,6192,24,282.068,107.257,221.142,27.982,50.78386,60.926,86.545,27.848000000000003,2016,301616,3324
12/12/2009,24,6334,24,282.39,107.25399999999999,221.665,28.18,50.80705,60.725,87.015,27.686,2000,299242,3503
13/12/2009,24,6246,24,282.501,107.25200000000001,222.174,28.403000000000002,50.84661,60.327,87.95700000000001,27.296999999999997,1894,282962,3085
14/12/2009,24,5597,24,282.316,107.25399999999999,222.81099999999998,28.795,51.323479999999996,59.505,89.154,26.584,1908,280233,3160
15/12/2009,24,4225,24,276.723,107.35,224.997,30.02,62.176,51.726000000000006,90.51700000000001,19.649,2023,317017,3456
16/12/2009,24,4730,24,276.3,107.368,225.41400000000002,28.09,64.1697,50.886,88.73899999999999,18.797,1969,298170,3615
17/12/2009,24,4282,24,275.096,107.387,226.475,28.023000000000003,69.08174,48.621,89.777,16.452,2039,318144,3520
18/12/2009,24,3746,24,274.682,107.40299999999999,227.40900000000002,28.449,72.18921999999999,47.273,90.35,15.064,2055,324494,4131
19/12/2009,24,4136,24,275.096,107.40100000000001,228.125,28.497,70.7713,46.971000000000004,90.79299999999999,14.789000000000001,2047,314340,4066
20/12/2009,24,5363,24,275.573,107.384,229.40099999999998,28.783,70.77175,46.172,90.84,14.157,2048,305757,4001
21/12/2009,19.67,3893,22.5,282.67900000000003,107.287,230.65900000000002,25.103,59.78046,52.02,87.23100000000001,20.117,1452,216174,3152
22/12/2009,24,4381,24,275.865,107.37700000000001,230.857,28.403000000000002,74.09559,45.008,92.071,13.159,1870,294136,4006
23/12/2009,24,4304,21.49,279.422,107.34,230.199,26.83,64.4609,49.223,90.227,16.924,1456,221735,3371
24/12/2009,24,4533,4.18,294.66,106.979,238.422,2.73,39.1369,56.236999999999995,69.86399999999999,24.669,172,24653,386
25/12/2009,24,3932,15.66,294.42900000000003,107.125,230.579,16.947,37.78182,63.85,85.038,32.299,595,87561,1442
26/12/2009,7.49,3672,0,312.12,105.53200000000001,278.676,0,0,33.443000000000005,23.891,26.065,0,0,0
27/12/2009,0,0,23.34,274.53700000000003,107.344,215.46599999999998,11.089,48.95261,59.071000000000005,81.965,27.27,1828,264574,2879
28/12/2009,0,0,24,267.08099999999996,107.508,211.99,19.998,54.7847,55.091,88.24,22.552,2119,309891,3303
29/12/2009,22,5498,23.17,268.509,107.471,212.81599999999997,20.047,51.51316,55.693999999999996,88.01299999999999,23.14,1959,287201,3039
30/12/2009,24,6805,24,266.348,107.5,212.88,21.929000000000002,55.778909999999996,53.468,89.288,20.913,2083,309949,3060
31/12/2009,24,6847,24,266.796,107.50200000000001,213.56900000000002,22.285,55.87806,53.227,88.65700000000001,20.712,2049,304810,2741
01/01/2010,24,6936,24,267.022,107.506,214.25,22.476,56.385090000000005,52.772,88.07799999999999,20.268,2023,301573,3102
02/01/2010,11.67,4357,10,277.547,107.322,219.801,18.159000000000002,42.764179999999996,57.746,75.12100000000001,26.79,545,78173,2563
03/01/2010,24,4889,24,276.822,107.336,219.28099999999998,14.811,47.3724,57.541000000000004,80.635,25.309,1549,232645,2617
04/01/2010,24,8493,24,267.923,107.494,215.275,22.019000000000002,56.73823,52.648,86.723,19.957,1975,296695,2959
05/01/2010,24,8873,24,271.392,107.464,216.248,22.645,53.268240000000006,55.144,88.32700000000001,22.598000000000003,1895,285464,2839
06/01/2010,23.25,7190,24,279.901,107.363,218.412,20.97,44.6906,61.49,85.2,29.249000000000002,1400,208970,2219
07/01/2010,24,6270,24,284.41700000000003,107.259,221.03,17.102,42.171640000000004,63.387,82.696,31.323,1146,173377,2073
08/01/2010,24,7020,24,273.029,107.439,217.27,22.916,52.53855,55.75899999999999,87.821,23.21,1836,276201,2998
09/01/2010,24,6092,24,272.57,107.443,217.44400000000002,23.245,53.11533000000001,55.126000000000005,88.104,22.557,1847,277180,3454
10/01/2010,21.17,4745,22,281.60400000000004,107.31299999999999,219.707,17.118,39.64561,61.898,80.339,25.668000000000003,876,131541,1765
11/01/2010,24,5969,24,272.95799999999997,107.426,218.31,22.893,52.639430000000004,54.648,87.87799999999999,22.113000000000003,1791,267977,3489
12/01/2010,24,6234,24,272.758,107.404,218.247,23.285999999999998,52.70134,54.511,88.82,21.96,1778,267093,3295
13/01/2010,24,6175,24,253.852,100.389,199.583,23.379,51.59724,54.269,89.553,21.706999999999997,1765,265546,3487
14/01/2010,24,6386,24,0,0,54.108000000000004,23.386999999999997,52.879490000000004,54.108000000000004,89.46799999999999,21.531999999999996,1759,265045,3377
15/01/2010,24,6494,24,0,0,53.973,23.45,53.02033,53.973,89.52600000000001,21.401,1760,265356,3273
16/01/2010,24,6499,24,0,0,53.845,23.44,53.13346,53.845,89.46,21.273000000000003,1741,262627,3235
17/01/2010,24,6627,24,0,0,53.695,23.48,53.18229,53.695,89.488,21.125,1733,261613,3276
18/01/2010,24,6557,24,0,0,53.473,23.712,53.28909,53.473,89.79299999999999,20.9,1727,260468,3260
19/01/2010,24,6486,24,0,0,53.638999999999996,23.563000000000002,53.33351,53.638999999999996,87.712,21.065,1716,259105,3298
20/01/2010,16.67,5946,24,0,0,53.375,23.395,53.42378000000001,53.375,88.101,20.776,1707,255135,3315
21/01/2010,24,6585,24,0,0,52.905,23.139,53.55826,52.905,89.06200000000001,20.317,1695,254889,3400
22/01/2010,24,6827,24,0,0,52.621,23.103,53.777840000000005,52.621,88.92,20.035999999999998,1685,253194,3413
23/01/2010,24,7308,24,0,0,52.482,23.155,53.84304,52.482,88.68299999999999,19.904,1680,255222,3448
24/01/2010,24,7458,24,0,0,52.354,23.279,53.91463,52.354,89.176,19.982,1662,247799,3416
25/01/2010,24,7194,24,0,0,52.364,23.451999999999998,53.91596,52.364,89.561,19.827,1665,252824,3475
26/01/2010,24,6612,24,0,0,52.407,23.351,53.955259999999996,52.407,89.169,19.817,1665,250614,3468
27/01/2010,24,6453,24,0,0,52.768,23.346999999999998,53.5223,52.768,88.664,20.201,1647,249163,3532
28/01/2010,24,6264,24,0,0,53.696000000000005,23.230999999999998,52.48133000000001,53.696000000000005,88.206,21.233,1620,245776,3494
29/01/2010,24,6351,24,0,0,53.84,23.088,52.32407,53.84,86.90100000000001,21.384,1611,244205,3490
30/01/2010,24,6337,24,0,0,53.58,23.226999999999997,52.27818,53.58,87.859,21.15,1612,242999,3495
31/01/2010,24,6329,24,0,0,53.823,23.103,52.191109999999995,53.823,87.54299999999999,21.514,1604,242772,3491
01/02/2010,15.49,4063,24,0,0,53.553999999999995,23.118000000000002,52.50018000000001,53.553999999999995,86.65,21.173000000000002,1606,241106,3519
02/02/2010,0,0,25,0,0,52.641999999999996,23.158,53.118759999999995,52.641999999999996,88.527,20.099,1678,248776,3676
03/02/2010,0,0,24,0,0,52.115,22.819000000000003,53.189809999999994,52.115,89.21600000000001,19.605999999999998,1597,237082,3492
04/02/2010,23.68,6869,24,0,0,52.11600000000001,22.38,53.30525,52.11600000000001,86.339,19.579,1582,240203,3431
05/02/2010,24,7376,24,0,0,51.733999999999995,22.65,53.302980000000005,51.733999999999995,88.501,19.19,1577,239406,3454
06/02/2010,0.24,11,24,0,0,51.651,22.892,53.34418,51.651,89.281,19.119,1570,233135,3500
07/02/2010,12.84,3919,24,0,0,51.513000000000005,22.393,53.21675,51.513000000000005,89.29799999999999,19.016,1547,232394,3433
08/02/2010,24,7665,24,0,0,51.358999999999995,22.514,53.17567,51.358999999999995,89.29,18.857,1540,233892,3435
09/02/2010,24,7439,24,0,0,51.34,22.721,53.43306,51.34,89.16799999999999,18.862000000000002,1534,233448,3472
10/02/2010,21.67,6139,20.75,0,0,52.339,20.858,50.10099,52.339,84.678,20.027,1283,196684,2992
11/02/2010,24,6858,24,0,0,48.225,23.065,55.84636,48.225,88.135,16.213,1592,241376,3784
12/02/2010,24,6998,24,0,0,49.93,24.070999999999998,54.01701,49.93,89.715,17.859,1495,231837,3600
13/02/2010,24,6951,24,0,0,51.26,23.846,53.2252,51.26,88.04700000000001,18.718,1543,235824,3668
14/02/2010,24,3585,24,0,0,51.213,23.83,53.233059999999995,51.213,89.425,18.434,1533,232196,3792
15/02/2010,24,3895,24,0,0,51.04600000000001,23.412,53.247969999999995,51.04600000000001,89.65100000000001,18.28,1529,230403,3737
16/02/2010,24,4057,24,0,0,50.986999999999995,23.233,53.22245,50.986999999999995,89.45200000000001,17.91,1508,220192,3857
17/02/2010,14.25,2427,3.16,0,0,53.92100000000001,22.774,44.68114,53.92100000000001,88.89299999999999,20.522,156,23536,439
18/02/2010,24,4058,20.34,0,0,49.882,15.042,48.93088,49.882,81.28,17.191,1074,163273,2837
19/02/2010,21.58,3674,22.08,0,0,52.316,19.986,48.813790000000004,52.316,84.65799999999999,19.617,1239,187270,2471
20/02/2010,24,3989,24,0,0,51.175,22.704,51.17313,51.175,85.181,18.522000000000002,1475,221348,3465
21/02/2010,24,3976,24,0,0,51.063,22.766,51.23891,51.063,86.035,18.413,1538,231846,3426
22/02/2010,24,4002,24,0,0,50.739,22.866999999999997,52.28503,50.739,88.24600000000001,18.141,1531,231413,3496
23/02/2010,24,3954,24,0,0,49.791000000000004,22.767,52.10602,49.791000000000004,88.197,17.308,1543,232623,3444
24/02/2010,22.58,4497,24,0,0,48.833,22.741999999999997,53.03917,48.833,88.991,16.331,1596,241499,3723
25/02/2010,24,8035,24,0,0,48.607,22.509,54.264480000000006,48.607,89.00200000000001,16.102,1612,246814,3526
26/02/2010,24,8272,24,0,0,48.832,22.8,54.347930000000005,48.832,88.67399999999999,16.305,1614,247542,3578
27/02/2010,24,8388,24,0,0,49.166000000000004,23.212,54.34033,49.166000000000004,88.445,16.62,1610,247608,3635
